,id_movie,id,name
83043,24886,12,Adventure
83044,24886,10751,Family
83045,24886,9648,Mystery
83046,239033,12,Adventure
83047,239033,10751,Family
83048,239033,14,Fantasy
83049,281506,10751,Family
83050,281506,18,Drama
83051,37453,18,Drama
83052,37453,10751,Family
83053,37453,36,History
83054,79737,10751,Family
83055,407655,35,Comedy
83056,407655,10751,Family
83057,407655,14,Fantasy
83058,407655,10402,Music
83059,34092,18,Drama
83060,34092,10751,Family
83061,39772,18,Drama
83062,35840,18,Drama
83063,24862,878,Science Fiction
83064,24862,53,Thriller
83065,410634,27,Horror
83066,402193,28,Action
83067,402193,14,Fantasy
83068,402193,53,Thriller
83069,300605,99,Documentary
83070,89825,16,Animation
83071,89825,12,Adventure
83072,89825,10751,Family
83073,229254,18,Drama
83074,408508,18,Drama
83075,230232,35,Comedy
83076,230232,18,Drama
83077,359373,53,Thriller
83078,359373,18,Drama
83079,359373,9648,Mystery
83080,86822,99,Documentary
83081,86822,18,Drama
83082,241999,35,Comedy
83083,241999,18,Drama
83084,241999,10749,Romance
83085,241999,10770,TV Movie
83086,313369,35,Comedy
83087,313369,18,Drama
83088,313369,10402,Music
83089,313369,10749,Romance
83090,56413,18,Drama
83091,56413,9648,Mystery
83092,56413,53,Thriller
83093,407806,99,Documentary
83094,318184,10770,TV Movie
83095,318184,35,Comedy
83096,53216,35,Comedy
83097,53216,10749,Romance
83098,40470,16,Animation
83099,145316,16,Animation
83100,145316,10751,Family
83101,334517,10752,War
83102,334517,18,Drama
83103,334517,53,Thriller
83104,401861,53,Thriller
83105,401861,18,Drama
83106,377154,18,Drama
83107,227261,18,Drama
83108,227261,10749,Romance
83109,300672,18,Drama
83110,300672,80,Crime
83111,300672,53,Thriller
83112,379779,16,Animation
83113,379779,35,Comedy
83114,404459,18,Drama
83115,404459,10749,Romance
83116,292834,35,Comedy
83117,348315,80,Crime
83118,348315,18,Drama
83119,348315,53,Thriller
83120,375315,18,Drama
83121,375315,53,Thriller
83122,322476,18,Drama
83123,294651,80,Crime
83124,294651,18,Drama
83125,70554,35,Comedy
83126,70554,18,Drama
83127,70554,10749,Romance
83128,355111,16,Animation
83129,355111,10402,Music
83130,355111,10751,Family
83131,377897,28,Action
83132,377897,16,Animation
83133,377897,10751,Family
83134,68529,35,Comedy
83135,68529,18,Drama
83136,43776,18,Drama
83137,43776,35,Comedy
83138,43776,10749,Romance
83139,47562,18,Drama
83140,116327,27,Horror
83141,116327,878,Science Fiction
83142,84711,27,Horror
83143,403429,35,Comedy
83144,223680,35,Comedy
83145,223680,18,Drama
83146,369885,28,Action
83147,369885,18,Drama
83148,369885,10752,War
83149,369885,10749,Romance
83150,369885,53,Thriller
83151,340103,18,Drama
83152,340103,27,Horror
83153,241763,35,Comedy
83154,241763,28,Action
83155,12631,35,Comedy
83156,50855,35,Comedy
83157,125958,18,Drama
83158,125958,10749,Romance
83159,55602,80,Crime
83160,55602,18,Drama
83161,55602,10749,Romance
83162,381045,99,Documentary
83163,76533,35,Comedy
83164,76533,10749,Romance
83165,36542,35,Comedy
83166,36542,18,Drama
83167,36542,10749,Romance
83168,45692,18,Drama
83169,254241,10752,War
83170,254241,18,Drama
83171,262848,878,Science Fiction
83172,262848,14,Fantasy
83173,262848,27,Horror
83174,102242,10402,Music
83175,102242,18,Drama
83176,97784,12,Adventure
83177,97784,878,Science Fiction
83178,158811,35,Comedy
83179,413441,10770,TV Movie
83180,413441,10749,Romance
83181,283521,80,Crime
83182,283521,9648,Mystery
83183,283521,53,Thriller
83184,415766,35,Comedy
83185,415766,10749,Romance
83186,412851,18,Drama
83187,20784,99,Documentary
83188,194757,35,Comedy
83189,142918,18,Drama
83190,126820,99,Documentary
83191,417877,35,Comedy
83192,331642,35,Comedy
83193,394822,18,Drama
83194,394822,10402,Music
83195,100179,99,Documentary
83196,54418,99,Documentary
83197,15282,27,Horror
83198,15282,53,Thriller
83199,97716,12,Adventure
83200,97716,18,Drama
83201,411736,28,Action
83202,411736,16,Animation
83203,411736,35,Comedy
83204,324560,9648,Mystery
83205,324560,53,Thriller
83206,324560,37,Western
83207,35826,35,Comedy
83208,35826,14,Fantasy
83209,35826,27,Horror
83210,35826,878,Science Fiction
83211,149213,9648,Mystery
83212,207932,53,Thriller
83213,331313,28,Action
83214,331313,35,Comedy
83215,335796,27,Horror
83216,335796,53,Thriller
83217,119914,18,Drama
83218,72701,18,Drama
83219,381040,35,Comedy
83220,381040,18,Drama
83221,381040,10749,Romance
83222,419147,99,Documentary
83223,368993,35,Comedy
83224,18739,10749,Romance
83225,18739,35,Comedy
83226,418772,35,Comedy
83227,410126,53,Thriller
83228,410126,27,Horror
83229,364410,18,Drama
83230,364410,878,Science Fiction
83231,389972,35,Comedy
83232,389972,10751,Family
83233,82406,18,Drama
83234,82406,35,Comedy
83235,82406,10769,Foreign
83236,72857,18,Drama
83237,72857,35,Comedy
83238,72857,10769,Foreign
83239,21194,35,Comedy
83240,406992,35,Comedy
83241,136799,12,Adventure
83242,136799,16,Animation
83243,136799,10751,Family
83244,376389,99,Documentary
83245,81583,99,Documentary
83246,319093,37,Western
83247,319093,99,Documentary
83248,27476,27,Horror
83249,27476,35,Comedy
83250,300424,28,Action
83251,300424,12,Adventure
83252,300424,16,Animation
83253,300424,10751,Family
83254,417026,35,Comedy
83255,198795,18,Drama
83256,198795,14,Fantasy
83257,198795,27,Horror
83258,198795,9648,Mystery
83259,255885,99,Documentary
83260,413337,18,Drama
83261,329697,99,Documentary
83262,27443,28,Action
83263,27443,37,Western
83264,333099,99,Documentary
83265,279966,27,Horror
83266,279966,53,Thriller
83267,267931,53,Thriller
83268,356895,18,Drama
83269,258631,18,Drama
83270,258631,10751,Family
83271,301334,18,Drama
83272,145959,10770,TV Movie
83273,145959,18,Drama
83274,145959,53,Thriller
83275,85200,27,Horror
83276,27462,28,Action
83277,27462,12,Adventure
83278,27462,878,Science Fiction
83279,104044,14,Fantasy
83280,104044,878,Science Fiction
83281,67390,28,Action
83282,67390,53,Thriller
83283,81463,27,Horror
83284,81463,28,Action
83285,81463,53,Thriller
83286,81463,80,Crime
83287,68482,14,Fantasy
83288,68482,18,Drama
83289,68482,10749,Romance
83290,55996,35,Comedy
83291,188836,28,Action
83292,378918,80,Crime
83293,378918,18,Drama
83294,378918,53,Thriller
83295,81672,18,Drama
83296,26334,27,Horror
83297,26334,53,Thriller
83298,86707,18,Drama
83299,86707,10752,War
83300,384683,28,Action
83301,384683,18,Drama
83302,384683,53,Thriller
83303,374515,53,Thriller
83304,414610,53,Thriller
83305,286567,28,Action
83306,286567,12,Adventure
83307,286567,878,Science Fiction
83308,42078,16,Animation
83309,42078,35,Comedy
83310,42078,14,Fantasy
83311,377276,35,Comedy
83312,99896,18,Drama
83313,376004,53,Thriller
83314,376004,80,Crime
83315,376004,18,Drama
83316,99536,99,Documentary
83317,386100,18,Drama
83318,69484,16,Animation
83319,381073,35,Comedy
83320,381073,18,Drama
83321,412924,99,Documentary
83322,412924,10402,Music
83323,28425,27,Horror
83324,28425,878,Science Fiction
83325,292510,10749,Romance
83326,292510,10402,Music
83327,52949,18,Drama
83328,52949,27,Horror
83329,52949,9648,Mystery
83330,285814,10402,Music
83331,285814,16,Animation
83332,159538,10402,Music
83333,97128,10752,War
83334,97128,18,Drama
83335,369567,12,Adventure
83336,369567,18,Drama
83337,359805,35,Comedy
83338,417028,35,Comedy
83339,417028,10770,TV Movie
83340,402543,10402,Music
83341,402543,10770,TV Movie
83342,402543,18,Drama
83343,30768,18,Drama
83344,299590,35,Comedy
83345,413440,10770,TV Movie
83346,413440,10749,Romance
83347,237709,10751,Family
83348,30351,35,Comedy
83349,30351,18,Drama
83350,30351,10749,Romance
83351,398891,10749,Romance
83352,398891,35,Comedy
83353,150657,35,Comedy
83354,150657,14,Fantasy
83355,412974,10770,TV Movie
83356,412974,10749,Romance
83357,414767,18,Drama
83358,414767,10770,TV Movie
83359,414767,9648,Mystery
83360,414767,80,Crime
83361,251630,10749,Romance
83362,251630,10751,Family
83363,370765,10751,Family
83364,330161,10770,TV Movie
83365,330161,9648,Mystery
83366,348631,18,Drama
83367,348631,10770,TV Movie
83368,348631,9648,Mystery
83369,348631,80,Crime
83370,403330,10751,Family
83371,403330,10749,Romance
83372,290100,10749,Romance
83373,290100,35,Comedy
83374,290100,18,Drama
83375,420703,35,Comedy
83376,385737,53,Thriller
83377,332742,99,Documentary
83378,360284,18,Drama
83379,402298,18,Drama
83380,402298,36,History
83381,422127,35,Comedy
83382,377448,10770,TV Movie
83383,377448,27,Horror
83384,377448,35,Comedy
83385,377448,10402,Music
83386,377448,53,Thriller
83387,377448,878,Science Fiction
83388,164134,99,Documentary
83389,164134,12,Adventure
83390,343611,28,Action
83391,316021,18,Drama
83392,316021,9648,Mystery
83393,316021,10749,Romance
83394,415078,99,Documentary
83395,291356,80,Crime
83396,291356,53,Thriller
83397,291356,37,Western
83398,291356,28,Action
83399,109841,9648,Mystery
83400,109841,53,Thriller
83401,109841,27,Horror
83402,121111,35,Comedy
83403,121111,10749,Romance
83404,121111,18,Drama
83405,421958,18,Drama
83406,333072,27,Horror
83407,333072,28,Action
83408,269057,878,Science Fiction
83409,269057,18,Drama
83410,269057,10402,Music
83411,385722,10751,Family
83412,385722,16,Animation
83413,258809,18,Drama
83414,346388,18,Drama
83415,346388,35,Comedy
83416,348320,35,Comedy
83417,348320,53,Thriller
83418,87035,18,Drama
83419,315252,35,Comedy
83420,258113,14,Fantasy
83421,111457,10749,Romance
83422,111457,35,Comedy
83423,81420,10770,TV Movie
83424,81420,10751,Family
83425,120055,10770,TV Movie
83426,120055,10751,Family
83427,74491,14,Fantasy
83428,74491,18,Drama
83429,74491,35,Comedy
83430,114108,14,Fantasy
83431,114108,27,Horror
83432,114108,878,Science Fiction
83433,114108,10751,Family
83434,247158,10402,Music
83435,61736,14,Fantasy
83436,61736,18,Drama
83437,61736,10402,Music
83438,61736,10749,Romance
83439,61736,10769,Foreign
83440,22579,18,Drama
83441,22579,35,Comedy
83442,22579,10749,Romance
83443,263260,35,Comedy
83444,263260,10751,Family
83445,263260,14,Fantasy
83446,419771,9648,Mystery
83447,419771,35,Comedy
83448,419771,878,Science Fiction
83449,405656,18,Drama
83450,405656,80,Crime
83451,339894,18,Drama
83452,421281,16,Animation
83453,421281,18,Drama
83454,421281,37,Western
83455,366887,35,Comedy
83456,421619,18,Drama
83457,365267,53,Thriller
83458,365267,18,Drama
83459,366696,99,Documentary
83460,187790,28,Action
83461,187790,10749,Romance
83462,187790,37,Western
83463,13626,28,Action
83464,13626,10751,Family
83465,13626,12,Adventure
83466,326285,18,Drama
83467,422514,27,Horror
83468,43022,80,Crime
83469,43022,18,Drama
83470,44787,18,Drama
83471,44787,36,History
83472,179057,18,Drama
83473,282225,9648,Mystery
83474,218299,18,Drama
83475,218299,10402,Music
83476,218299,10749,Romance
83477,72394,10770,TV Movie
83478,72394,18,Drama
83479,72394,10749,Romance
83480,114471,99,Documentary
83481,50699,878,Science Fiction
83482,50699,53,Thriller
83483,421854,35,Comedy
83484,333318,35,Comedy
83485,333318,27,Horror
83486,392058,27,Horror
83487,392058,35,Comedy
83488,413770,10752,War
83489,413770,16,Animation
83490,413770,18,Drama
83491,360029,99,Documentary
83492,339152,99,Documentary
83493,352094,80,Crime
83494,352094,35,Comedy
83495,55739,35,Comedy
83496,55739,14,Fantasy
83497,55739,10751,Family
83498,51443,10770,TV Movie
83499,51443,18,Drama
83500,51443,35,Comedy
83501,51443,10749,Romance
83502,51443,10751,Family
83503,26987,35,Comedy
83504,26987,10751,Family
83505,26987,14,Fantasy
83506,374461,18,Drama
83507,187276,27,Horror
83508,57843,28,Action
83509,57843,878,Science Fiction
83510,102870,80,Crime
83511,102870,18,Drama
83512,102870,35,Comedy
83513,410718,99,Documentary
83514,410718,10770,TV Movie
83515,29136,18,Drama
83516,59762,27,Horror
83517,46718,16,Animation
83518,46718,12,Adventure
83519,397514,18,Drama
83520,397514,27,Horror
83521,421851,99,Documentary
83522,113649,27,Horror
83523,113649,18,Drama
83524,113649,53,Thriller
83525,113649,10749,Romance
83526,381737,80,Crime
83527,381737,18,Drama
83528,381737,53,Thriller
83529,381737,10770,TV Movie
83530,61722,53,Thriller
83531,61722,27,Horror
83532,61722,9648,Mystery
83533,111118,99,Documentary
83534,334541,18,Drama
83535,334543,18,Drama
83536,345918,18,Drama
83537,345918,53,Thriller
83538,374440,18,Drama
83539,370382,35,Comedy
83540,164827,18,Drama
83541,164827,35,Comedy
83542,185111,35,Comedy
83543,296344,35,Comedy
83544,300321,878,Science Fiction
83545,300321,27,Horror
83546,407799,99,Documentary
83547,294409,99,Documentary
83548,403450,10752,War
83549,403450,18,Drama
83550,403450,35,Comedy
83551,39340,18,Drama
83552,42123,10752,War
83553,42123,12,Adventure
83554,42123,18,Drama
83555,42123,36,History
83556,415214,28,Action
83557,415214,12,Adventure
83558,48601,18,Drama
83559,48601,10749,Romance
83560,42872,27,Horror
83561,42872,878,Science Fiction
83562,107443,18,Drama
83563,230628,18,Drama
83564,101665,12,Adventure
83565,407559,27,Horror
83566,407559,53,Thriller
83567,397243,27,Horror
83568,397243,9648,Mystery
83569,402536,16,Animation
83570,64501,35,Comedy
83571,64501,18,Drama
83572,117337,10749,Romance
83573,117337,18,Drama
83574,117337,80,Crime
83575,402370,28,Action
83576,402370,53,Thriller
83577,319096,10749,Romance
83578,319096,18,Drama
83579,319096,10402,Music
83580,366269,99,Documentary
83581,74593,35,Comedy
83582,16143,28,Action
83583,145963,28,Action
83584,145963,16,Animation
83585,145963,14,Fantasy
83586,27953,28,Action
83587,27953,80,Crime
83588,27953,18,Drama
83589,419639,53,Thriller
83590,41725,10751,Family
83591,41725,14,Fantasy
83592,41725,28,Action
83593,41725,12,Adventure
83594,413279,35,Comedy
83595,413279,14,Fantasy
83596,413279,878,Science Fiction
83597,353728,18,Drama
83598,340684,10749,Romance
83599,340684,18,Drama
83600,338964,35,Comedy
83601,338964,80,Crime
83602,338964,18,Drama
83603,291413,27,Horror
83604,291413,53,Thriller
83605,302042,53,Thriller
83606,302042,18,Drama
83607,270007,28,Action
83608,270007,18,Drama
83609,270007,53,Thriller
83610,105121,99,Documentary
83611,40070,10769,Foreign
83612,40070,27,Horror
83613,40070,53,Thriller
83614,345888,27,Horror
83615,345888,14,Fantasy
83616,159469,18,Drama
83617,159469,10749,Romance
83618,159469,10752,War
83619,419330,53,Thriller
83620,419330,12,Adventure
83621,419330,878,Science Fiction
83622,413471,35,Comedy
83623,413471,18,Drama
83624,413471,10749,Romance
83625,413361,99,Documentary
83626,355065,36,History
83627,355065,18,Drama
83628,289180,53,Thriller
83629,289180,18,Drama
83630,289180,878,Science Fiction
83631,348896,18,Drama
83632,409160,10749,Romance
83633,409160,35,Comedy
83634,340402,35,Comedy
83635,340402,18,Drama
83636,340223,99,Documentary
83637,208039,99,Documentary
83638,50317,27,Horror
83639,50317,9648,Mystery
83640,50317,53,Thriller
83641,117038,99,Documentary
83642,85125,99,Documentary
83643,111103,99,Documentary
83644,360292,28,Action
83645,360292,878,Science Fiction
83646,13943,18,Drama
83647,13943,53,Thriller
83648,13943,10749,Romance
83649,359151,10749,Romance
83650,359151,18,Drama
83651,336380,99,Documentary
83652,423525,35,Comedy
83653,112119,35,Comedy
83654,112119,18,Drama
83655,112119,878,Science Fiction
83656,393445,18,Drama
83657,393445,10749,Romance
83658,333665,53,Thriller
83659,333665,18,Drama
83660,337550,16,Animation
83661,337550,878,Science Fiction
83662,189225,36,History
83663,189225,99,Documentary
83664,385372,35,Comedy
83665,417936,35,Comedy
83666,417936,10749,Romance
83667,417936,10770,TV Movie
83668,48406,18,Drama
83669,48406,10749,Romance
83670,87628,10749,Romance
83671,87628,36,History
83672,358353,10751,Family
83673,358353,10770,TV Movie
83674,243599,35,Comedy
83675,243599,10749,Romance
83676,51349,12,Adventure
83677,51349,16,Animation
83678,51349,10751,Family
83679,189682,18,Drama
83680,189682,10749,Romance
83681,56143,99,Documentary
83682,56143,10752,War
83683,203901,18,Drama
83684,203901,14,Fantasy
83685,199206,18,Drama
83686,199206,80,Crime
83687,352334,35,Comedy
83688,173873,18,Drama
83689,261102,18,Drama
83690,261102,14,Fantasy
83691,261102,35,Comedy
83692,261102,10749,Romance
83693,130507,18,Drama
83694,130507,10749,Romance
83695,80850,35,Comedy
83696,326045,37,Western
83697,45057,99,Documentary
83698,45057,10769,Foreign
83699,195405,35,Comedy
83700,195405,18,Drama
83701,63681,18,Drama
83702,34231,12,Adventure
83703,34231,27,Horror
83704,34231,53,Thriller
83705,26776,37,Western
83706,81178,10749,Romance
83707,81178,35,Comedy
83708,86207,35,Comedy
83709,86207,80,Crime
83710,350846,18,Drama
83711,415542,35,Comedy
83712,411025,99,Documentary
83713,369769,99,Documentary
83714,390422,10749,Romance
83715,390422,18,Drama
83716,276833,10402,Music
83717,276833,99,Documentary
83718,253980,35,Comedy
83719,253980,28,Action
83720,253980,18,Drama
83721,253980,53,Thriller
83722,253980,14,Fantasy
83723,3144,35,Comedy
83724,3144,27,Horror
83725,340484,99,Documentary
83726,340484,18,Drama
83727,376386,99,Documentary
83728,393561,99,Documentary
83729,373480,99,Documentary
83730,376257,99,Documentary
83731,376234,99,Documentary
83732,376387,99,Documentary
83733,376534,99,Documentary
83734,10614,35,Comedy
83735,281987,37,Western
83736,76122,12,Adventure
83737,76122,14,Fantasy
83738,76122,878,Science Fiction
83739,76122,28,Action
83740,138611,99,Documentary
83741,299969,99,Documentary
83742,259910,10770,TV Movie
83743,259910,99,Documentary
83744,393629,35,Comedy
83745,393629,99,Documentary
83746,350060,10749,Romance
83747,350060,18,Drama
83748,16766,18,Drama
83749,16766,53,Thriller
83750,16766,12,Adventure
83751,16766,878,Science Fiction
83752,358924,99,Documentary
83753,362579,53,Thriller
83754,362579,27,Horror
83755,336271,18,Drama
83756,336271,53,Thriller
83757,336271,27,Horror
83758,396004,27,Horror
83759,208327,99,Documentary
83760,394684,53,Thriller
83761,361777,36,History
83762,361777,53,Thriller
83763,393158,10749,Romance
83764,393158,53,Thriller
83765,417406,53,Thriller
83766,417406,27,Horror
83767,393407,35,Comedy
83768,375082,35,Comedy
83769,375082,18,Drama
83770,336445,35,Comedy
83771,34836,99,Documentary
83772,34836,10769,Foreign
83773,406042,35,Comedy
83774,406042,10749,Romance
83775,79431,35,Comedy
83776,361758,10769,Foreign
83777,361758,80,Crime
83778,361758,28,Action
83779,361758,53,Thriller
83780,363611,10769,Foreign
83781,363611,80,Crime
83782,363611,28,Action
83783,363611,53,Thriller
83784,376538,10769,Foreign
83785,376538,80,Crime
83786,376538,28,Action
83787,376538,53,Thriller
83788,376543,10769,Foreign
83789,376543,80,Crime
83790,376543,28,Action
83791,376543,53,Thriller
83792,376548,10769,Foreign
83793,376548,80,Crime
83794,376548,28,Action
83795,376548,53,Thriller
83796,376553,10769,Foreign
83797,376553,80,Crime
83798,376553,28,Action
83799,376553,53,Thriller
83800,200549,18,Drama
83801,200549,27,Horror
83802,200549,10770,TV Movie
83803,393603,18,Drama
83804,83865,16,Animation
83805,83865,10751,Family
83806,250895,16,Animation
83807,250895,12,Adventure
83808,250895,10751,Family
83809,370545,10751,Family
83810,370545,16,Animation
83811,370545,12,Adventure
83812,411023,99,Documentary
83813,277296,18,Drama
83814,277296,35,Comedy
83815,345920,18,Drama
83816,345920,10749,Romance
83817,352498,18,Drama
83818,352498,10749,Romance
83819,109301,16,Animation
83820,82916,18,Drama
83821,339396,35,Comedy
83822,339396,28,Action
83823,317938,18,Drama
83824,358725,35,Comedy
83825,358725,18,Drama
83826,76964,9648,Mystery
83827,76964,53,Thriller
83828,346723,18,Drama
83829,346723,35,Comedy
83830,33065,16,Animation
83831,33065,35,Comedy
83832,33065,18,Drama
83833,33534,12,Adventure
83834,33534,16,Animation
83835,33534,35,Comedy
83836,33534,18,Drama
83837,33534,14,Fantasy
83838,323673,10770,TV Movie
83839,323673,10749,Romance
83840,419546,99,Documentary
83841,57664,37,Western
83842,4462,28,Action
83843,164504,28,Action
83844,164504,37,Western
83845,43380,37,Western
83846,392142,10752,War
83847,392142,35,Comedy
83848,276562,35,Comedy
83849,276562,99,Documentary
83850,423681,18,Drama
83851,423681,36,History
83852,322548,10749,Romance
83853,322548,18,Drama
83854,322548,80,Crime
83855,421725,878,Science Fiction
83856,421725,35,Comedy
83857,421725,16,Animation
83858,393764,35,Comedy
83859,393764,18,Drama
83860,51953,18,Drama
83861,51953,36,History
83862,354979,18,Drama
83863,354979,80,Crime
83864,354979,53,Thriller
83865,408619,10402,Music
83866,408619,99,Documentary
83867,367412,18,Drama
83868,367412,10402,Music
83869,148318,99,Documentary
83870,220124,18,Drama
83871,932,18,Drama
83872,41914,18,Drama
83873,355338,16,Animation
83874,355338,10751,Family
83875,40026,27,Horror
83876,40026,878,Science Fiction
83877,40026,53,Thriller
83878,51592,18,Drama
83879,51592,10749,Romance
83880,51592,10751,Family
83881,99330,18,Drama
83882,99330,10749,Romance
83883,223391,18,Drama
83884,245597,35,Comedy
83885,245597,10749,Romance
83886,411039,28,Action
83887,411039,18,Drama
83888,411039,36,History
83889,300438,53,Thriller
83890,300438,35,Comedy
83891,134705,12,Adventure
83892,134705,18,Drama
83893,94894,28,Action
83894,94894,35,Comedy
83895,38625,18,Drama
83896,38625,28,Action
83897,38625,10752,War
83898,315955,10770,TV Movie
83899,315955,10752,War
83900,315955,28,Action
83901,315955,18,Drama
83902,315955,37,Western
83903,205939,14,Fantasy
83904,205939,12,Adventure
83905,249703,18,Drama
83906,249703,35,Comedy
83907,37432,18,Drama
83908,37432,10770,TV Movie
83909,18517,35,Comedy
83910,18517,10749,Romance
83911,18424,35,Comedy
83912,18424,10749,Romance
83913,18424,53,Thriller
83914,408270,53,Thriller
83915,408270,18,Drama
83916,42885,80,Crime
83917,42885,18,Drama
83918,42885,9648,Mystery
83919,30614,18,Drama
83920,30614,53,Thriller
83921,387801,878,Science Fiction
83922,387801,18,Drama
83923,387801,53,Thriller
83924,387801,27,Horror
83925,400387,18,Drama
83926,400387,10752,War
83927,327175,99,Documentary
83928,80301,35,Comedy
83929,80301,18,Drama
83930,80301,10749,Romance
83931,347026,18,Drama
83932,347026,36,History
83933,413588,10402,Music
83934,413588,18,Drama
83935,345725,12,Adventure
83936,345725,18,Drama
83937,345725,35,Comedy
83938,408267,18,Drama
83939,81400,35,Comedy
83940,81400,18,Drama
83941,81400,10749,Romance
83942,303680,18,Drama
83943,303680,10749,Romance
83944,220447,27,Horror
83945,220447,14,Fantasy
83946,220447,28,Action
83947,220447,12,Adventure
83948,220447,9648,Mystery
83949,220447,80,Crime
83950,220447,18,Drama
83951,254011,28,Action
83952,254011,12,Adventure
83953,254011,35,Comedy
83954,146724,35,Comedy
83955,146724,18,Drama
83956,146724,10749,Romance
83957,202220,35,Comedy
83958,202220,28,Action
83959,202220,80,Crime
83960,214629,27,Horror
83961,47778,10749,Romance
83962,46975,10770,TV Movie
83963,46975,18,Drama
83964,46975,10751,Family
83965,424182,27,Horror
83966,77304,12,Adventure
83967,77304,16,Animation
83968,77304,10751,Family
83969,367732,35,Comedy
83970,158900,18,Drama
83971,158900,53,Thriller
83972,408151,35,Comedy
83973,416261,10751,Family
83974,313371,14,Fantasy
83975,313371,35,Comedy
83976,313371,10751,Family
83977,375345,18,Drama
83978,410259,18,Drama
83979,410259,10751,Family
83980,240723,10751,Family
83981,167012,10770,TV Movie
83982,167012,35,Comedy
83983,167012,18,Drama
83984,167012,10749,Romance
83985,279229,12,Adventure
83986,279229,10751,Family
83987,279229,14,Fantasy
83988,316015,9648,Mystery
83989,316015,80,Crime
83990,316015,14,Fantasy
83991,203539,10402,Music
83992,203539,35,Comedy
83993,226001,10751,Family
83994,226001,14,Fantasy
83995,266568,10751,Family
83996,266568,14,Fantasy
83997,266568,10770,TV Movie
83998,410314,10770,TV Movie
83999,410314,18,Drama
84000,410314,10749,Romance
84001,410774,10751,Family
84002,410774,14,Fantasy
84003,410774,10770,TV Movie
84004,149786,18,Drama
84005,149786,10751,Family
84006,51959,10751,Family
84007,51959,14,Fantasy
84008,313896,10770,TV Movie
84009,313896,27,Horror
84010,313896,10751,Family
84011,313896,14,Fantasy
84012,374319,9648,Mystery
84013,374319,10751,Family
84014,374319,10770,TV Movie
84015,279558,14,Fantasy
84016,279558,10751,Family
84017,279558,10770,TV Movie
84018,268712,10751,Family
84019,268712,14,Fantasy
84020,374247,10770,TV Movie
84021,374247,14,Fantasy
84022,374247,10751,Family
84023,6103,80,Crime
84024,6103,9648,Mystery
84025,329981,18,Drama
84026,329981,53,Thriller
84027,30374,878,Science Fiction
84028,352186,35,Comedy
84029,407172,10749,Romance
84030,407172,35,Comedy
84031,50835,18,Drama
84032,50835,53,Thriller
84033,308423,18,Drama
84034,308423,35,Comedy
84035,362610,99,Documentary
84036,387558,18,Drama
84037,59853,12,Adventure
84038,59853,18,Drama
84039,73077,35,Comedy
84040,150065,18,Drama
84041,49927,18,Drama
84042,129383,35,Comedy
84043,383788,35,Comedy
84044,383788,27,Horror
84045,413452,18,Drama
84046,332794,12,Adventure
84047,401061,28,Action
84048,401061,35,Comedy
84049,401061,878,Science Fiction
84050,378064,16,Animation
84051,378064,18,Drama
84052,364111,14,Fantasy
84053,364111,16,Animation
84054,364111,18,Drama
84055,34577,16,Animation
84056,34577,14,Fantasy
84057,19961,16,Animation
84058,181456,53,Thriller
84059,181456,10749,Romance
84060,181456,80,Crime
84061,181456,18,Drama
84062,369336,12,Adventure
84063,369336,28,Action
84064,395763,53,Thriller
84065,383807,18,Drama
84066,402693,35,Comedy
84067,402693,18,Drama
84068,41619,35,Comedy
84069,41619,80,Crime
84070,41619,10749,Romance
84071,63244,10402,Music
84072,63244,99,Documentary
84073,40690,10402,Music
84074,40690,99,Documentary
84075,102622,10402,Music
84076,102622,99,Documentary
84077,61903,18,Drama
84078,61903,28,Action
84079,61903,53,Thriller
84080,148766,35,Comedy
84081,131074,53,Thriller
84082,131074,80,Crime
84083,131074,18,Drama
84084,71984,35,Comedy
84085,71984,18,Drama
84086,53598,35,Comedy
84087,53598,10749,Romance
84088,198227,35,Comedy
84089,198227,10402,Music
84090,198227,10749,Romance
84091,22689,28,Action
84092,22689,9648,Mystery
84093,22689,53,Thriller
84094,175983,18,Drama
84095,125578,10402,Music
84096,125578,35,Comedy
84097,254047,35,Comedy
84098,254047,10749,Romance
84099,128104,18,Drama
84100,396232,99,Documentary
84101,378480,99,Documentary
84102,393961,99,Documentary
84103,76010,99,Documentary
84104,87561,10749,Romance
84105,87561,18,Drama
84106,381685,35,Comedy
84107,403911,35,Comedy
84108,29066,12,Adventure
84109,29066,14,Fantasy
84110,29066,28,Action
84111,200655,99,Documentary
84112,299641,35,Comedy
84113,84672,99,Documentary
84114,376502,27,Horror
84115,376502,99,Documentary
84116,241206,35,Comedy
84117,104989,99,Documentary
84118,64428,12,Adventure
84119,64428,14,Fantasy
84120,396744,10752,War
84121,396744,99,Documentary
84122,396744,18,Drama
84123,396744,36,History
84124,361251,18,Drama
84125,97340,18,Drama
84126,97340,80,Crime
84127,97340,53,Thriller
84128,97340,28,Action
84129,130402,18,Drama
84130,413764,53,Thriller
84131,413764,18,Drama
84132,39395,18,Drama
84133,39395,35,Comedy
84134,128250,18,Drama
84135,106887,18,Drama
84136,106887,10749,Romance
84137,328416,18,Drama
84138,328416,80,Crime
84139,340616,18,Drama
84140,396330,12,Adventure
84141,396330,16,Animation
84142,396330,28,Action
84143,72826,878,Science Fiction
84144,113119,878,Science Fiction
84145,113119,28,Action
84146,113119,35,Comedy
84147,113119,10769,Foreign
84148,277834,12,Adventure
84149,277834,16,Animation
84150,277834,10751,Family
